filename,line
H-300-20363-980683.pdf,1. JOB OPPORTUNITY :  Employer assures that the job opportunity identified in this clearance order (hereinafter also referred to as the “job
H-300-20363-980683.pdf,order”) is a full -time temporary position being placed with the SWA in connection with an H-2A Application for Temporary Employment
H-300-20363-980683.pdf,"Certification for H- 2A workers and this clearance order satisfies the requirements for agricultural clearance orders in 20 CFR 653, subpart F"
H-300-20363-980683.pdf,"CFR 655, Subpart B.  The job opportunity is open to any qualified U.S. worker regardless of race, color, national origin, age, sex, religion,"
H-300-20363-980683.pdf,"2. NO STRIKE, LOCKOUT, OR WORK STOPPAGE :  Employer assures that  this job opportunity, including all worksites for which the"
H-300-20363-980683.pdf,employer is requesting H-2A labor certification does not currently have workers  on strike or being locked out in the course of a labor
H-300-20363-980683.pdf,"local, State, or Feder al standards and is sufficient to house the specified number of workers requested through the clearance system .  The"
H-300-20363-980683.pdf,"incidentals related to housing (e.g., utilities) must not be levied upon workers.  However, the employer may  require workers to reimburse"
H-300-20363-980683.pdf,them for damage caused to housing by the individual worker(s) found to have been responsible for damage which is not the result of normal
H-300-20363-980683.pdf,"family housing, the employer agrees to provide family housing at no cost to workers with families who request it. 20 CFR 655.122(d),"
H-300-20363-980683.pdf,Request for Conditional Access  to Intrastate or Interstate Clearance System :  Employer assures that the housing disclosed on this
H-300-20363-980683.pdf,"clearance order will be in full compliance with all applicable local, State, or Federal standards at least 20 calendar days before the housing"
H-300-20363-980683.pdf,State law covering injury and disease arising out of and in the course of the worker's employment.  If the type of employment for which the
H-300-20363-980683.pdf,"certification is sought is not covered by or is exempt from the State's workers' compensation law, the employer agrees to provide, at no cost"
H-300-20363-980683.pdf,least equal to those provided under the State workers' compensation law for other comparable employment.  20 CFR 655.122(e).
H-300-20363-980683.pdf,"workers that will enable the workers to prepare their own meals.  Where the employer provides the meals, the job offer will state the charge,"
H-300-20363-980683.pdf,"For workers engaged in the herding or production of livestock on the range, the employer agrees to provide each worker, without charge or"
H-300-20363-980683.pdf,"worker to prepare his own meals.   To be sufficient or adequate, the meals or food provided must include a daily source of protein, vitamins,"
H-300-20363-980683.pdf,7. TRANSPORTATION  AND DAILY SUBSISTENCE :  Employer agrees to provide the following transportation and daily subsistence benefits
H-300-20363-980683.pdf,"subsistence or otherwise has not yet paid the worker for such transportation or subsistence costs, the employer agrees to reimburse"
H-300-20363-980683.pdf,the worker for reasonable costs incurred by the worker for transportation and daily subsistence from the place from which the worker
H-300-20363-980683.pdf,"has come to work for the employer, whether in the U.S. or abroad to the place of employment.  The amount of the transportation"
H-300-20363-980683.pdf,payment must be no less (and is not required to be more) than the most economical and reasonable common carrier transportation
H-300-20363-980683.pdf,charges for the distances involved.  The amount the employer will pay for daily subsistence expenses are  those amounts disclosed in
H-300-20363-980683.pdf,"this clearance order, which are at least as much as the employer would charge the worker for providing the worker with three meals a"
H-300-20363-980683.pdf,understands that the F air Labor Standards Act applies independently of the H- 2A requirements and imposes obligations on employers
H-300-20363-980683.pdf,regarding payment of wages. 20 CFR 655.122(h)(1).
H-300-20363-980683.pdf,"employment, the employer agrees to provide or pay for the worker's transportation and daily subsistence from the place of employment"
H-300-20363-980683.pdf,"to the place from which the worker , disregarding intervening employment, departed to work for the employer.  Return transportation will"
H-300-20363-980683.pdf,H-2A Agricultural Clearance Order
H-300-20363-980683.pdf,H-2A Case Number: ___________ _______ __      Case Status: __________________       Determination Date : ___________ __     Validity Period : ____________ _ to ___________ __ If the worker has contracted with a subsequent employer who has not agreed in such work contract to provide or pay for the worker's
H-300-20363-980683.pdf,"transportation and daily subsistence expenses from the employer's worksite to such subsequent employer's worksite, the employer"
H-300-20363-980683.pdf,must provide for such expenses.  If the worker has contracted with a subsequent employer who has agreed in such work contract to
H-300-20363-980683.pdf,provide or pay for the worker's transportation and daily subsistence expenses from the employer's worksite to such subsequent
H-300-20363-980683.pdf,"employer's worksite, the subsequent employer must provide or pay for such expenses."
H-300-20363-980683.pdf,The employer is not relieved of its obligation to provide or pay for return transportation and subsistence if an H- 2A worker is displaced
H-300-20363-980683.pdf,cost to the worker. 20 CFR 655.122(h)(3).
H-300-20363-980683.pdf,D. Compliance with Transportation Standards
H-300-20363-980683.pdf,"Employer assures that al l employer- provided transportation will comply with all applicable Federal, State, or local laws and regulations."
H-300-20363-980683.pdf,"Employer agrees to provide, at a minimum, the same transportation safety standards, driver licensure, and vehicle insurance as"
H-300-20363-980683.pdf,"transportation, in lieu of vehicle insurance, the employer will ensure that such workers' compensation covers all travel or that vehicle"
H-300-20363-980683.pdf,insurance exists to provide coverage for travel not covered by workers' compensation.  Employer agrees to have property damage
H-300-20363-980683.pdf,8. THREE- FOURTHS GUARANTEE :  Employer agrees to offer the worker employment for a total number of work hours equal to at least
H-300-20363-980683.pdf,three- fourths of the workdays of the total period beginning with the first workday after the arrival of the worker at the place of employment or
H-300-20363-980683.pdf,"the advertised contractual first date of need, whichever is later, and ending on the expiration date specified in the work contract or in its"
H-300-20363-980683.pdf,"guarantee, the worker will not be required to work for more than the number of hours specified in the job order for a workday, or on the"
H-300-20363-980683.pdf,"worker's Sabbath or Federal holidays.  If, during the total work contract period, the employer affords the U.S. or H -2A worker less"
H-300-20363-980683.pdf,"employment than that required under this guarantee, the employer will pay such worker the amount the worker would have earned had the"
H-300-20363-980683.pdf,"worker, in fact, worked for the guaranteed number of days.   An employer will not be considered to have met the work guarantee if the"
H-300-20363-980683.pdf,empl oyer has merely offered work on three -fourths of the workdays if each workday did not consist of a full number of hours of work time as
H-300-20363-980683.pdf,specified in the job order.  All hours of work actually performed may be counted by the employer in calculating whether the period of
H-300-20363-980683.pdf,"order for a workday, when the worker has been offered an opportunity to work, and all hours of work actually performed (including voluntary"
H-300-20363-980683.pdf,"If the worker is paid on a piece rate basis, the employer agrees to use the worker's average hourly piece rate earnings or the required"
H-300-20363-980683.pdf,"If the worker voluntarily abandons employment before the end of the period of employment set forth in the job order, or is terminated for"
H-300-20363-980683.pdf,"20 CPR 655.135(d), which lasts until 50 percent of the period of the work contract has elapsed (50 percent rule).  20 CFR 655.122(i)."
H-300-20363-980683.pdf,"Important Note:  In circumstances where the work contract is terminated due to contract impossibility  under 20 CFR 655.122(o), the three-"
H-300-20363-980683.pdf,9. EARNINGS RECORDS :  Employer agrees to keep accurate and adequate records with respect to the workers' earnings at the place or
H-300-20363-980683.pdf,"places of employment, or at one or more  established central recordkeeping offices where such records are customarily maintained.  All"
H-300-20363-980683.pdf,"records must be available for inspection and transcription by the Department of Labor or a duly authorized and designated representative,"
H-300-20363-980683.pdf,and by the worker and representatives designated by the worker as evidenced by appropriate documentation.  Where the records are
H-300-20363-980683.pdf,"maintained at a central recordkeeping office, other than in the place or places of employment, such records must be made available for"
H-300-20363-980683.pdf,and by the worker and designated representatives.  The content of earnings records must meet all regulatory requirements and be retai ned
H-300-20363-980683.pdf,10. HOURS AND EARNINGS STATEMENTS:  Employer agrees to furnish to the worker on or before each payday in one or more written
H-300-20363-980683.pdf,statements the following information: (1) the worker's total earnings for the pay period; (2) the worker's hourly rate and/or piece rate of pay;
H-300-20363-980683.pdf,(3)the hours of employment offered to the worker (showing offers in accordance with the three- fourths guarantee as determined in 20 CFR
H-300-20363-980683.pdf,"pay period; and (8) the employer's name, address and FEIN.  20 CFR 655.122(k)."
H-300-20363-980683.pdf,"For workers engaged in the herding or production of livestock on the range, the employer is exempt from recording and furnishing the hours"
H-300-20363-980683.pdf,otherwise must comply with the earnings records and hours and earnings statement requirements set out in 20 CFR 655.122(j) and (k) .
H-300-20363-980683.pdf,The employer agrees to keep daily records indicating whether the site of the employee's work was on the range or off the range.  If the
H-300-20363-980683.pdf,"employer prorates a worker's wage because of the worker's voluntary absence for personal reasons, it must also keep a record of the"
H-300-20363-980683.pdf,H-2A Agricultural Clearance Order
H-300-20363-980683.pdf,"H-2A Case Number: ___________ _______ __      Case Status: __________________       Determination Date : ___________ __     Validity Period : ____________ _ to ___________ __ 11. RATES OF PAY:  The employer agrees that it will offer, advertise in its recruitment, and pay at least the Adverse Effect Wage Rate"
